tweet,user,location,date
@cta what is with the bus reroutes? The 146 and now 151? What’s going on North of Belmont? A warning would be nice this late at night.,CheekzKER,"Chicago, IL",2019-11-02 04:27:13
"@CWBChicago @cta He wasn't suicidal, nor was he 18. He was 13 and was trying to catch the train but slipped. His fa… https://t.co/MkOonFBrXF",CDWitulski,"Chicago, IL",2019-11-02 04:19:11
"RT @cta: [Service Disruption] Red, Green, &amp; Orange Line trains are standing at Harrison (Red Line) due to a police investigation. Consider…",transit_tweets,,2019-11-02 04:16:38
@Licho_Santoz @cta Jesus someone died yesterday. Calm down.,Mego808,"Chicago, IL",2019-11-02 04:10:25
"RT @julienne_vargas: @cta Alright what’s the tea, @cta",transit_tweets,,2019-11-02 04:10:04
@julienne_vargas @cta Right?? If you say police activity you gotta spill that tea. Give us something!!,Mego808,"Chicago, IL",2019-11-02 04:09:29
"RT @cta: [Major Delays] Red, Green, and Orange Line trains are standing at Harrison (Red Line) due to a police investigation. Crews working…",transit_tweets,,2019-11-02 04:09:15
"RT @cta: [Major Delays] Red, Green, and Orange Line trains are standing at Harrison (Red Line) due to a police investigation. Crews working…",ChiLivePD,Chicago,2019-11-02 04:07:30
"RT @cta: [Service Disruption] Red, Green, &amp; Orange Line trains are standing at Harrison (Red Line) due to a police investigation. Consider…",sxflxwers," Chicago, Illinois ",2019-11-02 04:06:58
"RT @cta: [Service Disruption] Red, Green, &amp; Orange Line trains are standing at Harrison (Red Line) due to a police investigation. Consider…",Brother3j,,2019-11-02 04:06:47
@cta WHAT HAPPEN ????,LovetheRaph,"Chicago, IL",2019-11-02 04:05:05
"RT @cta: [Major Delays] Red, Green, and Orange Line trains are standing at Harrison (Red Line) due to a police investigation. Crews working…",huskeeman82,"Chicago, IL",2019-11-02 04:00:31
@cta good luck everybody stay safe!!!,Brother3j,,2019-11-02 04:00:09
"@cta Alright what’s the tea, @cta",julienne_vargas,,2019-11-02 03:59:58
RT @cta: [Significant Delays] Red Line trains are standing at Harrison due to a police investigation. Crews working to restore service.,transit_tweets,,2019-11-02 03:59:57
@CaraiVei1 @bikeshopgirlcom @cta This particular train line is usually pretty fast so you almost don’t have to chec… https://t.co/EZErSdCMON,therealbevin,"Chicago, IL",2019-11-02 03:54:51
"@therealbevin @bikeshopgirlcom @cta In the Netherlands, it's the only place I ever use public transit, despite my a… https://t.co/ktAAibdeGg",CaraiVei1,,2019-11-02 03:52:51
@cta Related to yesterday?,x_ajdin773_x,"Chicago, IL",2019-11-02 03:50:23
RT @cta: [Significant Delays] Red Line trains are standing at Harrison due to a police investigation. Crews working to restore service.,CTARedLineAlert,"Chicago, IL",2019-11-02 03:50:13
RT @cta: [Significant Delays] Red Line trains are standing at Harrison due to a police investigation. Crews working to restore service.,huskeeman82,"Chicago, IL",2019-11-02 03:50:02
RT @cta: [Significant Delays] Forest Park-bound Blue Line trains are running with delays near Racine.,transit_tweets,,2019-11-02 03:49:28
@bikeshopgirlcom @CaraiVei1 Riding the @cta brown line somewhere on a saturday is always so great. Then twice the t… https://t.co/J8Nskdfumi,therealbevin,"Chicago, IL",2019-11-02 03:48:26
"Went to the party
Put on costume
Stayed long enough to play beer pong
Left in enough time for my ride home on @cta to count as a transfer",mouth_walsh,"Chicago, IL",2019-11-02 03:05:28
"Heading home (at @CTA Bus Stop 1125 in Chicago, IL) https://t.co/mdlBYR8rlR",lostboy2,chicago il,2019-11-02 02:55:01
@cta @aka60643 @greenfieldjohn @ChiCollections @RogersParkMan @IDOT_Illinois It’s happened many time this past summ… https://t.co/gBVE68x6oe,NathanLeeOlson,"Chicago, IL",2019-11-02 02:52:19
RT @cta: [Minor Delays] Yellow &amp; Purple Line trains are running w/residual delays &amp; congestion following earlier track switching problems a…,transit_tweets,,2019-11-02 02:47:54
RT @cta: [Significant Delays] Dempster-Skokie-bound Yellow and Linden-bound Purple Line trains are standing at Howard due to track switchin…,transit_tweets,,2019-11-02 02:43:46
RT @cta: [Minor Delays] Yellow &amp; Purple Line trains are running w/residual delays &amp; congestion following earlier track switching problems a…,SuperPumpZombie,,2019-11-02 02:40:14
RT @cta: [Significant Delays] Dempster-Skokie-bound Yellow Line trains are standing at Howard due to track switching problems. Crews workin…,transit_tweets,,2019-11-02 02:38:45
shoutout to @cta and @VentraChicago for making this possible,playlist_master,Chi,2019-11-02 02:22:16
@cta he has one more time to take something from me,majors_janice,"Oak Forest, IL",2019-11-02 02:05:06
@aka60643 @cta @NathanLeeOlson @greenfieldjohn @ChiCollections @RogersParkMan @IDOT_Illinois The extra 5000-series… https://t.co/GYZpgt6s76,StarLineChicago,Suburban Chicago,2019-11-02 01:51:16
"RT @cta: @aka60643 @ChiCollections @greenfieldjohn @RogersParkMan @IDOT_Illinois ""See train"" merely means some unexpected data, so we encou…",transit_tweets,,2019-11-02 01:37:10
RT @cta: [Significant Delays] 54th/Cermak-bound Pink Line trains are running w/residual delays following an earlier mechanical problem at P…,transit_tweets,,2019-11-02 01:36:54
RT @cta: [Major Delays] Orange Line service running w/delays due to debris on tracks near Halsted; board all trains on the Midway-bound sid…,transit_tweets,,2019-11-02 01:15:34
"RT @cta: @aka60643 @ChiCollections @greenfieldjohn @RogersParkMan @IDOT_Illinois ""See train"" merely means some unexpected data, so we encou…",robertloerzel,Chicago,2019-11-02 00:52:43
"RT @RogersParkMan: Why wait 5 minutes? I see train now. I swear, someone from ⁦@IDOT_Illinois⁩’s wise sign crew is moonlighting @cta. ⁦@gre…",robertloerzel,Chicago,2019-11-02 00:52:26
@cta Why don’t you direct people to use the #62 instead of using a shuttle bus? It’ll show up on tracker and you wo… https://t.co/xuuJmcJZSI,mmdolnik,"Chicago, IL",2019-11-02 00:50:48
RT @cta: [Significant Delays] Forest Park-bound Blue Line trains are running with delays near Racine.,itsmetyrinh,"Chicago, IL",2019-11-02 00:39:37
"@cta   posturepedic mattress on the green line backcar
On train 5098 if u give a damn https://t.co/fAknnWCUs4",johnroy5807,Windy City,2019-11-02 00:36:50
RT @cta: [Significant Delays] Orange Line trains are running w/residual delays following earlier debris on the tracks at Halsted. Service i…,transit_tweets,,2019-11-02 00:29:21
@foxyknitter @cta But... think of the enhanced delivery of service! 😏,leigh_35,Former Detroiter in FL,2019-11-02 00:22:31
RT @cta: [Significant Delays] Orange Line trains are running w/residual delays following earlier debris on the tracks at Halsted. Service i…,itsmetyrinh,"Chicago, IL",2019-11-02 00:20:19
RT @cta: [Significant Delays] Forest Park-bound Blue Line trains are running w/residual delays following an earlier delay at Pulaski. Servi…,SirChicago1,"Chicago, IL",2019-11-02 00:07:24
"@sheath2 @ChicagoScooters @itskylelucas @chrisisme @cta @chicagosmayor With that reasoning, they'd want ME out of the city!",MOFFITW,"uptown, chi-city ✶✶✶✶",2019-11-02 00:06:35
RT @cta: [Major Delays] Forest Park-bound Blue Line trains are running with delays near Racine.,transit_tweets,,2019-11-02 00:06:03
RT @cta: [Major Delays] Org Ln srvc running w/delays due to debris on tracks nr Halsted; brd trains on Midway-bnd side at Halsted &amp; Ashland…,SirChicago1,"Chicago, IL",2019-11-02 00:04:53
RT @cta: [Major Delays] Orange Line trains are running w/residual delays and congestion following earlier debris at Halsted. Service is res…,transit_tweets,,2019-11-02 00:04:11
RT @cta: [Major Delays] Orange Line trains are running w/residual delays and congestion following earlier debris at Halsted. Service is res…,SirChicago1,"Chicago, IL",2019-11-02 00:02:59
RT @cta: [Major Delays] Orange Line running w/delays due to debris on tracks near Halsted; board trains on Midway-bound side at Halsted &amp; A…,transit_tweets,,2019-11-02 00:01:32
@cta That’s ok that’s why I check Twitter ;),Girlsjust_wanna,,2019-11-01 23:59:43
@cta @CTAFails this was bus and late and getting later by the minute! Yet this driver was talking to this woman and… https://t.co/JnvolEaVF3,ShikagoShogun,Planet Earth via Illinois way,2019-11-01 23:58:48
RT @cta: [Major Delays] Orange Line trains are running w/residual delays and congestion following earlier debris at Halsted. Service is res…,SuperPumpZombie,,2019-11-01 23:56:10
RT @cta: [Major Delays] Forest Park-bound Blue Line trains are running with delays near Racine.,CTABlueLn,"Chicago, IL",2019-11-01 23:56:06
"@cta Trains ARE running around the Loop, (albeit with delays), correct?",DanTopp64,"Chicago, IL",2019-11-01 23:54:42
"RT @PurpleFemmedigo: Ashland ""express"" was supposed to arrive at 3:36. Bus tracker now says 3:42. This is what happens when buses don't hav…",cmzalenski,Chicago,2019-11-01 23:50:41
"RT @WindyCityWxMan: #ChicagoScanner 

@cta blue line at Washington on the platform

More cars. 
🚓🚓🚓🚓",EricTendian,"Chicago, IL 60607",2019-11-01 23:46:01
"RT @WindyCityWxMan: #ChicagoScanner 

@cta blue line at Washington on the platform

More cars. 
🚓🚓🚓🚓",ChiLivePD,Chicago,2019-11-01 23:45:50
"#ChicagoScanner 

@cta blue line at Washington on the platform

More cars. 
🚓🚓🚓🚓",WindyCityWxMan,The Windy City,2019-11-01 23:44:33
@cta You should be refunding ALL fares for Orange Line this evening. Complete chaos and total incompetence from CTA… https://t.co/YWaKK7Iy9v,judgematty,"Chicago, IL",2019-11-01 23:44:20
"@cta Didnt matter, took the long way home from downtown via the 62 Archer bus",FNAFKING87,,2019-11-01 23:41:43
@AashaaManitou @PurpleFemmedigo @cta Ghost buses are the worst,chownlife,"Chicago, IL",2019-11-01 23:33:46
@cta I should be home by now. I waited for the Orange line train for 40 mins and now we’re at stopped at Halsted. What is going on?,MandaSerrano,,2019-11-01 23:33:44
"@cta @NathanLeeOlson @greenfieldjohn @ChiCollections @RogersParkMan @IDOT_Illinois If I see it again, I’ll tell you when and where.",aka60643,Chicago,2019-11-01 23:32:42
@cta @NathanLeeOlson @greenfieldjohn @ChiCollections @RogersParkMan @IDOT_Illinois I’ve seen it on off-peak trips o… https://t.co/nwfCrIVAsS,aka60643,Chicago,2019-11-01 23:30:03
"RT @sudotycoon: @cta Wtf is on the tracks, rocks?",transit_tweets,,2019-11-01 23:22:07
@NathanLeeOlson @cta @greenfieldjohn @ChiCollections @RogersParkMan @IDOT_Illinois Exactly. When I am riding on the… https://t.co/wCwmph97mS,aka60643,Chicago,2019-11-01 23:20:25
I was taking the @cta Blue line home tonight and overhead two men talking about a cheese and beer pairing. I couldn… https://t.co/NiifNV8Hab,beer_chicago,"Chicago, IL",2019-11-01 23:20:24
@cta bus 1881 of 36 heading north the driver is amazing!!!! Wishes everyone a great night and to be safe and welcomes us in the bus.,sarrrra05,"Chicago, IL",2019-11-01 23:17:23
The @cta needs to get route 73's shit together. Two buses today just fucking vanished.,kellyknixon,"Chicago, IL",2019-11-01 23:16:48
"@cta Wtf is on the tracks, rocks?",sudotycoon,Chicago,2019-11-01 23:12:01
RT @cta: There are trains on the Loop now picking up passengers as we work to keep things moving through this unplanned single track; crews…,transit_tweets,,2019-11-01 23:09:56
RT @cta: [Significant Delays] Forest Park-bound Blue Line trains are running w/residual delays following an earlier delay at Pulaski. Servi…,transit_tweets,,2019-11-01 23:07:42
RT @cta: [Major Delays] Org Ln srvc running w/delays due to debris on tracks nr Halsted; brd trains on Midway-bnd side at Halsted &amp; Ashland…,transit_tweets,,2019-11-01 23:05:21
@cta @greenfieldjohn @aka60643 @ChiCollections @RogersParkMan @IDOT_Illinois ‘See train’ “bug” has been a thing for… https://t.co/ngilIOSeYa,NathanLeeOlson,"Chicago, IL",2019-11-01 23:04:53
RT @cta: [Major Delays] Org Ln srvc running w/delays due to debris on tracks nr Halsted; brd trains on Midway-bnd side at Halsted &amp; Ashland…,thomasdubrick,"Anderson, In",2019-11-01 23:02:14
@cta It was in car 5511 on the red line towards Howard. I have left the train.,Cecile_Clms,Chicago,2019-11-01 23:01:59
RT @cta: There are trains on the Loop now picking up passengers as we work to keep things moving through this unplanned single track; crews…,TotalTrafficCHI,"Chicago, IL",2019-11-01 23:00:07
RT @cta: There are trains on the Loop now picking up passengers as we work to keep things moving through this unplanned single track; crews…,MikePTraffic,"Chicago, IL",2019-11-01 23:00:05
@cta you all have got to push @chicagosmayor to open up all of the mental health clinics that were closed under Rah… https://t.co/Fco5kxyxCx,pielcanelapapi,"Chicago, IL",2019-11-01 22:56:38
"@EllipsesGita @cta Complete disregard for anyone that is handicapped, or has a stroller...#WorstIdea",Thought66869783,,2019-11-01 22:55:39
RT @cta: [Major Delays] Org Ln srvc running w/delays due to debris on tracks nr Halsted; brd trains on Midway-bnd side at Halsted &amp; Ashland…,MikePTraffic,"Chicago, IL",2019-11-01 22:55:23
"As much as I typically enjoy &amp; appreciate the reliability of @cta trains, the last 6 years of using them has turned… https://t.co/1HzF8e4iH6",elliotrudmann,Chicago,2019-11-01 22:48:07
@cta I’m hearing 30-40 minute wait times for trains in the Loop.,DanTopp64,"Chicago, IL",2019-11-01 22:46:39
@cta u guys really suck lately,jaycedia,my bathrobe,2019-11-01 22:44:54
"RT @cta: @aka60643 @ChiCollections @greenfieldjohn @RogersParkMan @IDOT_Illinois ""See train"" merely means some unexpected data, so we encou…",greenfieldjohn,"Chicago, Illinois, USA",2019-11-01 22:43:19
2nd straight day of bs coming home. Ima sound like a real old ass talking about tax money @cta,antifugazzi,"Chicago, IL",2019-11-01 22:41:58
"@swasko @cta I don't know much about journalism, escalators, or the @CTA; I just hope this ends up as an episode of @replyall",brhea,"Boulder, CO",2019-11-01 22:39:54
@cta #136 showing 5m for last 15mins and finally 2 bus together,manu1031,"Chicago, IL",2019-11-01 22:37:35
@cta WHERE THE HELL ARE THE ORANGE LINE TRAINS?! YOU SAID “DELAY” NOT THAT YOU WERE GOING TO DISAPPEAR COMPLETELY!,dzmarylin,"Chicago, IL",2019-11-01 22:36:50
"RT @RailPassengers: . @cta riders will be spared fare hikes and service cuts for a second year in a row in 2020, and will see some new rail…",LKochvar,Indiana Pennsylvania.,2019-11-01 22:35:19
@MOFFITW @ChicagoScooters @itskylelucas @chrisisme @cta @chicagosmayor Seriously their biggest complaint is that th… https://t.co/HgzWjR1SRQ,sheath2,"Chicago, IL",2019-11-01 22:34:12
RT @cta: [Significant Delays] 54th/Cermak-bound Pink Line trains are standing at Polk due to a mechanical problem. Crews working to restore…,transit_tweets,,2019-11-01 22:33:38
RT @cta: [Significant Delays] 95th-bound Red Line trains are running w/residual delays following an earlier delay at Howard. Service is res…,mpbarbarie,,2019-11-01 22:33:34
RT @cta: [Significant Delays] 95th-bound Red Line trains are running w/residual delays following an earlier delay at Howard. Service is res…,transit_tweets,,2019-11-01 22:33:09
"Listen, the Quincy @cta stop is the most unreliable.",xoxkarls32,Can yall stop stalking my shit,2019-11-01 22:29:18
RT @cta: [Significant Delays] 95th-bound Red Line trains are standing at Howard. Crews working to restore service.,transit_tweets,,2019-11-01 22:28:48
@cta orange line is a shitshow this week. I had a great day until this 25+ minute wait with no end in sight https://t.co/HWDpGk0BYf,DanielPazda,"Chicago, IL",2019-11-01 22:27:06
RT @cta: [Significant Delays] 95th-bound Red Line trains are running w/residual delays following an earlier delay at Howard. Service is res…,MikePTraffic,"Chicago, IL",2019-11-01 22:25:19
RT @cta: [Significant Delays] 54th/Cermak-bound Pink Line trains are standing at Polk due to a mechanical problem. Crews working to restore…,thomasdubrick,"Anderson, In",2019-11-01 22:25:05
RT @cta: [Significant Delays] 95th-bound Red Line trains are running w/residual delays following an earlier delay at Howard. Service is res…,CTARedLineAlert,"Chicago, IL",2019-11-01 22:23:57
"@ChiCollections @greenfieldjohn @RogersParkMan @IDOT_Illinois @cta Yeah, there’s been increasingly frequent weirdne… https://t.co/6t9MvOh8rb",aka60643,Chicago,2019-11-01 22:20:46
@cta thank you. That would be great if you can do so@etching. It’s 5:19PM people are trying to going home . https://t.co/9eiGuvzVAZ,Cecile_Clms,Chicago,2019-11-01 22:20:27
RT @cta: [Significant Delays] 95th-bound Red Line trains are standing at Howard. Crews working to restore service.,thomasdubrick,"Anderson, In",2019-11-01 22:19:18
"Hey @cta ... If you're gonna close the stop at Wacker and Stetson, you can't have buses stopping there. Did no one tell the drivers?!",TJKoland,"chicago 
",2019-11-01 22:19:01
RT @cta: [Significant Delays] 95th-bound Red Line trains are standing at Howard. Crews working to restore service.,CTARedLineAlert,"Chicago, IL",2019-11-01 22:18:56
@cta and now smoking: https://t.co/dkAIrDZqgd,Cecile_Clms,Chicago,2019-11-01 22:18:54
@cta @CTA_CIA please explain why 156 northbound buses are leaving Union Station AND NOT STOPPING TO GET RIDERS at t… https://t.co/DlnITn7wHG,MKinChiTown,"Chicago, IL",2019-11-01 22:18:05
"@cta not sure if this is the right way, but you have a person who is smoking, drinking alcool and standing between… https://t.co/Wm4aTy5qAT",Cecile_Clms,Chicago,2019-11-01 22:17:09
RT @cta: @x_ajdin773_x This is false; trains are now delayed due to debris on the tracks we need to address and trains are sharing a single…,transit_tweets,,2019-11-01 22:16:08
RT @cta: [Major Delays] Orange Line service running w/delays due to debris on tracks near Halsted; board all trains on the Midway-bound sid…,ABC7Chicago,"Chicago, Illinois",2019-11-01 22:15:44
@PurpleFemmedigo @cta The bus tracker is also messed up a lot right now. There are a lot of ghost busses on Ashland especially.,AashaaManitou,Chicago,2019-11-01 22:13:41
@cta Can you hear this? Cause NO ONE on the platform can! https://t.co/3kiCNlUtRa,judgematty,"Chicago, IL",2019-11-01 22:11:11
@JSH_cbAffiliate @cta Just work from home on Fridays. Then you won’t be affected.,_shayde2,"Chicago, IL",2019-11-01 22:10:05
"@cta Unfortunately, my only alternative is a 62 bus to Cicero and then find a way to Midway.",DanTopp64,"Chicago, IL",2019-11-01 22:10:04
"@cta - update, just 19 minutes between the FP trains AT RUSH HOUR!!! Jesus f&amp;cking Christ!",RobSall,Chicago,2019-11-01 22:07:45
Plan on extensive delays if you take the @cta #Orangeline in either direction after earlier debris has been removed… https://t.co/x1cL24SrTh,WBBM780Traffic,"Chicago, IL",2019-11-01 22:06:53
⁦@cta⁩ ⁦@LightfootForChi⁩ ⁦@chicagosmayor⁩ ⁦@nbcchicago⁩ ⁦@ABC7⁩ ⁦@cbschicago⁩ ⁦@CTABlueWhine⁩ - another day anothe… https://t.co/egQUJWLDWu,RobSall,Chicago,2019-11-01 22:06:05
@cta Thanks - I’ll stick with CTA and be patient.,DanTopp64,"Chicago, IL",2019-11-01 22:05:29
@cta @JucheMane Take as long as you need to get it right.,necrobranson,jail (la eventually),2019-11-01 22:03:11
RT @cta: [Service Disruption / Major Delays] Orange Line trains are standing at Halsted due to an incident involving a train. Crews working…,hernofor3,San Juan,2019-11-01 22:02:12
RT @cta: [Major Delays] Orange Line service running w/delays due to an incident involving a train near Halsted; board all trains on the Mid…,WGNtraffic,"Chicago, IL",2019-11-01 22:01:52
@DanTopp64 @cta the trains to midway work but loop service is delayed,oscar28146103,"Chicago, IL",2019-11-01 22:01:04
RT @cta: [Significant Delays] Loop-bound Orange Line trains are standing at Halsted. Crews working to restore service.,ABC7Chicago,"Chicago, Illinois",2019-11-01 21:58:58
RT @cta: [Service Disruption / Major Delays] Orange Line trains are standing at Halsted due to an incident involving a train. Crews working…,JucheMane,Chicago,2019-11-01 21:57:28
RT @cta: [Service Disruption / Major Delays] Orange Line trains are standing at Halsted due to an incident involving a train. Crews working…,mjcorso,Chicago,2019-11-01 21:56:38
@cta Please expand upon “incident”. Should I be looking for another way home from downtown?,DanTopp64,"Chicago, IL",2019-11-01 21:55:55
"@cta this bus relocation is probably the dumbest thing ever, eliminating Armitage bus stop at Western but also gett… https://t.co/bKLAr9LCKh",EllipsesGita,,2019-11-01 21:55:27
RT @cta: [Service Disruption / Major Delays] Orange Line trains are standing at Halsted due to an incident involving a train. Crews working…,ABC7Chicago,"Chicago, Illinois",2019-11-01 21:55:03
@cta Do you hole wipes plan this shit for Friday at rush hour?! 😑,JSH_cbAffiliate,,2019-11-01 21:53:42
@cta One train smashed into another,x_ajdin773_x,"Chicago, IL",2019-11-01 21:53:12
RT @cta: [Significant Delays] Loop-bound Orange Line trains are standing at Halsted. Crews working to restore service.,itsmetyrinh,"Chicago, IL",2019-11-01 21:51:57
RT @cta: [Significant Delays] Loop-bound Orange Line trains are standing at Halsted. Crews working to restore service.,transit_tweets,,2019-11-01 21:51:50
"Southern woman on phone, stuck on @cta Orange Line: ""The train is stopped. They're not telling us why--I don't know… https://t.co/Vk0BiGPw9n",annazabeth,Chicago | Virginian at heart,2019-11-01 21:50:48
RT @cta: [Service Disruption / Major Delays] Orange Line trains are standing at Halsted due to an incident involving a train. Crews working…,itsmetyrinh,"Chicago, IL",2019-11-01 21:50:01
RT @cta: [Significant Delays] O'Hare-bound Blue Line trains are running w/residual delays following an earlier door problem at Damen. Servi…,itsmetyrinh,"Chicago, IL",2019-11-01 21:49:08
@cta You should rename yourselves CTDelay.,rfergie23,"Chicago, IL",2019-11-01 21:48:09
RT @cta: [Service Disruption / Major Delays] Orange Line trains are standing at Halsted due to an incident involving a train. Crews working…,TotalTrafficCHI,"Chicago, IL",2019-11-01 21:47:59
RT @cta: [Service Disruption / Major Delays] Orange Line trains are standing at Halsted due to an incident involving a train. Crews working…,MikePTraffic,"Chicago, IL",2019-11-01 21:47:56
RT @cta: [Significant Delays] Loop-bound Orange Line trains are standing at Halsted. Crews working to restore service.,TotalTrafficCHI,"Chicago, IL",2019-11-01 21:41:57
RT @cta: [Significant Delays] Loop-bound Orange Line trains are standing at Halsted. Crews working to restore service.,MikePTraffic,"Chicago, IL",2019-11-01 21:41:54
@_willdebras @cta SWEET.,BrunTheBear,In the woods.,2019-11-01 21:38:49
"@BrunTheBear @cta Can promise lots of interesting research and work on CTA in future. Already some data collection in the works :)

Hugs!",_willdebras,UVa/UvA/UChicago,2019-11-01 21:37:14
i think @cta should put a bus route on Augusta so we can call it the Aubusta,frenchwhorne,,2019-11-01 21:34:28
@_willdebras Is interesting!!! Now is to track and help optimise? Is would be best. Bear is know @CTA is need BIG H… https://t.co/mKURMyzCP3,BrunTheBear,In the woods.,2019-11-01 21:32:01
I didn't think it was possible but @CTA managed to make my hellish commute even worse by removing the bus stop at W… https://t.co/q3Ob25YhFl,foxyknitter,"Chicago, IL",2019-11-01 21:26:45
"@cta you really need to look at t he brown line at afternoon rush hour these days. Delays every day, 15-20 mins bw… https://t.co/cF6giEl5I9",ps536263,,2019-11-01 21:26:23
RT @lkhuston30: @cta Is the purple line still running from Howard to linden? I've seen people saying it's not.,transit_tweets,,2019-11-01 21:17:48
"@DamnThatsRich @cta Look, if you're gonna demand transparency, you've gotta lead by fucking example.",swasko,"Chicago, Ill.",2019-11-01 21:17:30
@swasko @cta you're not truly a voice of the people unless you doxx yourself on a FOIA tweet,DamnThatsRich,"Brooklyn, NY",2019-11-01 21:16:45
@swasko @cta Gonna text you so much information about me now,DamnThatsRich,"Brooklyn, NY",2019-11-01 21:15:10
RT @cta: [Major Delays] Purple Line Express trains are running w/residual delays following earlier congestion on the elevated tracks. Servi…,transit_tweets,,2019-11-01 21:14:17
@ChicagoScooters @itskylelucas @chrisisme @cta @chicagosmayor I never rode one but a lot of insufferable people hated them so i like them,MOFFITW,"uptown, chi-city ✶✶✶✶",2019-11-01 21:13:36
@MOFFITW @itskylelucas @chrisisme @cta @chicagosmayor Jk the pilot ended 10/15 and the city is evaluating before de… https://t.co/e5sXou9fyA,ChicagoScooters,"Chicago, IL",2019-11-01 21:12:41
@MOFFITW @itskylelucas @chrisisme @cta @chicagosmayor We hibernatin’ but we have Twitter still,ChicagoScooters,"Chicago, IL",2019-11-01 21:12:15
"@itskylelucas @MOFFITW @chrisisme @cta @chicagosmayor They’re not niche in countries that prioritize transit, and s… https://t.co/RjZwapf1Ay",ChicagoScooters,"Chicago, IL",2019-11-01 21:11:37
@ChicagoScooters @itskylelucas @chrisisme @cta @chicagosmayor What happened to those scooters i never see them now :(((,MOFFITW,"uptown, chi-city ✶✶✶✶",2019-11-01 21:11:13
@itskylelucas @MOFFITW @chrisisme @cta @chicagosmayor Platform screens are only goofy if you live in America where… https://t.co/jdXTDH3zv0,ChicagoScooters,"Chicago, IL",2019-11-01 21:09:01
@MOFFITW @chrisisme @ChicagoScooters @cta @chicagosmayor How are platform screens a goofy idea? They’re a staple of… https://t.co/9ILVKKc8O6,itskylelucas,"Chicago, IL",2019-11-01 21:02:05
@itskylelucas @chrisisme @ChicagoScooters @cta @chicagosmayor You should've lead off with knowing someone personall… https://t.co/hAnlKjG9Iy,MOFFITW,"uptown, chi-city ✶✶✶✶",2019-11-01 21:00:57
@chrisisme @ChicagoScooters @cta @chicagosmayor A few years back my friend’s dad passed out on a platform and fell… https://t.co/dZD2uQcPOD,itskylelucas,"Chicago, IL",2019-11-01 20:58:53
"@chrisisme @ChicagoScooters @cta @chicagosmayor Hun, stop it. I care about the bypass and I think it should happen.… https://t.co/0hDFnO570l",itskylelucas,"Chicago, IL",2019-11-01 20:58:01
"@itskylelucas @ChicagoScooters @cta @chicagosmayor Capacity isn't trivial like saving a minute or two, this is eigh… https://t.co/wzCWuibr9E",chrisisme,"Chicago, IL",2019-11-01 20:52:11
"@chrisisme @ChicagoScooters @cta @chicagosmayor I literally did not, and the receipts are there. I also never claim… https://t.co/kPCTpX6Aq0",itskylelucas,"Chicago, IL",2019-11-01 20:51:54
RT @jhagan854: @cta What's up with the Loop Bound Brown Line? Been waiting for 15-20 minutes,transit_tweets,,2019-11-01 20:50:16
@itskylelucas @ChicagoScooters @cta @chicagosmayor you're repeatedly trivializing the benefits of this bypass to ma… https://t.co/742ppEJIN3,chrisisme,"Chicago, IL",2019-11-01 20:49:59
"@chrisisme @ChicagoScooters @cta @chicagosmayor Red line, sure! Purple line, nope. Brown line, nope.

🎶 why be a je… https://t.co/Uhn1D8xpAN",itskylelucas,"Chicago, IL",2019-11-01 20:46:28
"@itskylelucas @ChicagoScooters @cta @chicagosmayor again it is about capacity, not speed- and it's not as if those… https://t.co/6Yatg012py",chrisisme,"Chicago, IL",2019-11-01 20:42:28
@chrisisme @ChicagoScooters @cta @chicagosmayor Please don’t misinterpret that as me saying we should prioritize pl… https://t.co/JohCqh8qDV,itskylelucas,"Chicago, IL",2019-11-01 20:41:52
@chrisisme @ChicagoScooters @cta @chicagosmayor I do mean very specifically that if we are willing to build a bridg… https://t.co/WoIS9MWECA,itskylelucas,"Chicago, IL",2019-11-01 20:40:58
"Ashland ""express"" was supposed to arrive at 3:36. Bus tracker now says 3:42. This is what happens when buses don't… https://t.co/Pb3blZ1dkv",CourtneyCyclez,"Chicago, IL",2019-11-01 20:40:34
"@TAMUmedicine @cta 🇮🇷
💩🌹 @AjitPaiFCC📱Cellphone Rings for 
👧""Amber alert""👧 🇺🇸 https://t.co/MIMn99awMT American! 
Imm… https://t.co/shPWVn1EUr",Octavian92363b7,,2019-11-01 20:39:12
"RT @cta: @goonaha14 @heyheyitsaiste Sorry, but not from that station; please see full alert for details: https://t.co/mswUy5IXFn",transit_tweets,,2019-11-01 20:37:39
For sure my Ashland express bus is going to zip down Ashland to get me to my destination in an efficient manner… https://t.co/ngSRfGR0Xo,CourtneyCyclez,"Chicago, IL",2019-11-01 20:29:26
@TAMUmedicine 🐍Why show @cta the inside of 🍩 https://t.co/QBy65NMN80 Human Body to people that don't… https://t.co/NMwUTKdJVi,Octavian92363b7,,2019-11-01 20:27:54
@swasko @cta Paperwork LEGEND,Espinoza_Ana,"Chicago, IL",2019-11-01 20:25:28
"@itskylelucas @ChicagoScooters @cta @chicagosmayor was thinking more the 130th extension, bus improvements, etc. as… https://t.co/csAOdQBJtd",chrisisme,"Chicago, IL",2019-11-01 20:24:28
@chrisisme @ChicagoScooters @cta @chicagosmayor Which describes every single person who is affected by the bypass....,itskylelucas,"Chicago, IL",2019-11-01 20:22:03
RT @cta: [Major Delays] Brown Line trains are running w/residual delays and congestion following earlier signal problems near Southport. Se…,transit_tweets,,2019-11-01 20:21:02
